"SEX"	"mage"	"grp"	"firstmar"	"pct"
1	50	"DIPM"	1	0.0000
2	9	"REP"	1	0.0500
2	9	"MAL"	1	0.0400
2	9	"FO"	1	0.1100
2	9	"EMP"	1	0.0300
2	9	"UNEMP"	1	0.0500
2	9	"NILF"	1	0.0600
2	9	"MS"	1	0.0100
2	9	"HS"	1	0.0000
2	9	"DIPL"	1	0.0000
2	9	"DIPM"	1	0.0100
2	9	"BS"	1	0.0000
2	9	"ADV"	1	0.0000
2	9	"NC"	1	0.0700
2	9	"MALE"	1	0.0500
2	9	"AD"	1	0.0400
2	9	"DIPM"	1	0.1200
2	10	"REP"	1	0.0800
2	10	"MAL"	1	0.0700
2	10	"FO"	1	0.3000
2	10	"EMP"	1	0.0600
2	10	"UNEMP"	1	0.1500
2	10	"NILF"	1	0.1000
2	10	"MS"	1	0.0300
2	10	"HS"	1	0.0500
2	10	"DIPL"	1	0.0700
2	10	"DIPM"	1	0.0300
2	10	"BS"	1	0.0000
2	10	"ADV"	1	0.0000
2	10	"NC"	1	0.1200
2	10	"MALE"	1	0.1100
2	10	"AD"	1	0.0700
2	10	"DIPM"	1	0.1200
2	11	"REP"	1	0.1200
2	11	"MAL"	1	0.1000
2	11	"FO"	1	0.4800
2	11	"EMP"	1	0.1200
2	11	"UNEMP"	1	0.0500
2	11	"NILF"	1	0.1300
2	11	"MS"	1	0.0200
2	11	"HS"	1	0.0000
2	11	"DIPL"	1	0.0900
2	11	"DIPM"	1	0.0200
2	11	"BS"	1	0.0000
2	11	"ADV"	1	0.0000
2	11	"NC"	1	0.1600
2	11	"MALE"	1	0.1500
2	11	"AD"	1	0.1000
2	11	"DIPM"	1	0.2400
2	12	"REP"	1	0.5100
2	12	"MAL"	1	0.4600
2	12	"FO"	1	1.4500
2	12	"EMP"	1	0.4900
2	12	"UNEMP"	1	0.3000
2	12	"NILF"	1	0.5300
2	12	"MS"	1	0.0200
2	12	"HS"	1	0.0500
2	12	"DIPL"	1	0.2400
2	12	"DIPM"	1	0.1000
2	12	"BS"	1	0.0000
2	12	"ADV"	1	0.2200
2	12	"NC"	1	0.7800
2	12	"MALE"	1	0.4500
2	12	"AD"	1	0.5400
2	12	"DIPM"	1	0.5900
2	13	"REP"	1	1.9000
2	13	"MAL"	1	1.9200
2	13	"FO"	1	1.5800
2	13	"EMP"	1	1.6700
2	13	"UNEMP"	1	1.4800
2	13	"NILF"	1	2.1400
2	13	"MS"	1	0.0700
2	13	"HS"	1	0.0000
2	13	"DIPL"	1	0.9800
2	13	"DIPM"	1	0.6200
2	13	"BS"	1	0.1700
2	13	"ADV"	1	0.0000
2	13	"NC"	1	3.0600
2	13	"MALE"	1	1.6600
2	13	"AD"	1	2.0700
2	13	"DIPM"	1	0.8300
2	14	"REP"	1	4.2200
2	14	"MAL"	1	4.3300
2	14	"FO"	1	2.0100
2	14	"EMP"	1	3.8100
2	14	"UNEMP"	1	2.6600
2	14	"NILF"	1	4.6800
2	14	"MS"	1	0.1100
2	14	"HS"	1	0.2600
2	14	"DIPL"	1	1.9000
2	14	"DIPM"	1	1.1500
2	14	"BS"	1	0.1700
2	14	"ADV"	1	0.0000
2	14	"NC"	1	6.9700
2	14	"MALE"	1	3.6700
2	14	"AD"	1	4.6100
2	14	"DIPM"	1	1.0600
2	15	"REP"	1	7.9600
2	15	"MAL"	1	8.1400
2	15	"FO"	1	4.4000
2	15	"EMP"	1	7.0300
2	15	"UNEMP"	1	5.1200
2	15	"NILF"	1	8.9300
2	15	"MS"	1	0.2100
2	15	"HS"	1	0.1600
2	15	"DIPL"	1	3.6600
2	15	"DIPM"	1	1.6300
2	15	"BS"	1	0.5000
2	15	"ADV"	1	0.2200
2	15	"NC"	1	13.4100
2	15	"MALE"	1	6.0500
2	15	"AD"	1	9.2500
2	15	"DIPM"	1	4.2000
2	16	"REP"	1	7.7000
2	16	"MAL"	1	7.9000
2	16	"FO"	1	3.7300
2	16	"EMP"	1	7.1900
2	16	"UNEMP"	1	6.3500
2	16	"NILF"	1	8.2600
2	16	"MS"	1	0.4900
2	16	"HS"	1	0.2600
2	16	"DIPL"	1	5.3200
2	16	"DIPM"	1	2.4100
2	16	"BS"	1	0.3400
2	16	"ADV"	1	0.2200
2	16	"NC"	1	13.2700
2	16	"MALE"	1	5.9200
2	16	"AD"	1	8.9200
2	16	"DIPM"	1	3.0700
2	17	"REP"	1	6.6600
2	17	"MAL"	1	6.8000
2	17	"FO"	1	3.7500
2	17	"EMP"	1	6.1600
2	17	"UNEMP"	1	5.0700
2	17	"NILF"	1	7.2100
2	17	"MS"	1	0.9200
2	17	"HS"	1	0.6300
2	17	"DIPL"	1	5.7100
2	17	"DIPM"	1	2.6800
2	17	"BS"	1	0.5000
2	17	"ADV"	1	0.4300
2	17	"NC"	1	11.0500
2	17	"MALE"	1	5.5800
2	17	"AD"	1	7.4100
2	17	"DIPM"	1	2.6000
2	18	"REP"	1	14.4900
2	18	"MAL"	1	14.8900
2	18	"FO"	1	6.3300
2	18	"EMP"	1	12.8800
2	18	"UNEMP"	1	17.3100
2	18	"NILF"	1	15.9400
2	18	"MS"	1	11.6600
2	18	"HS"	1	4.9200
2	18	"DIPL"	1	13.7300
2	18	"DIPM"	1	8.0700
2	18	"BS"	1	2.3500
2	18	"ADV"	1	0.6500
2	18	"NC"	1	18.6200
2	18	"MALE"	1	11.6300
2	18	"AD"	1	16.4400
2	18	"DIPM"	1	7.0900
2	19	"REP"	1	10.7000
2	19	"MAL"	1	10.9800
2	19	"FO"	1	5.2000
2	19	"EMP"	1	10.1200
2	19	"UNEMP"	1	13.3300
2	19	"NILF"	1	11.1700
2	19	"MS"	1	14.5300
2	19	"HS"	1	15.4800
2	19	"DIPL"	1	12.9900
2	19	"DIPM"	1	10.4100
2	19	"BS"	1	3.8500
2	19	"ADV"	1	2.8100
2	19	"NC"	1	8.8500
2	19	"MALE"	1	10.0600
2	19	"AD"	1	11.1900
2	19	"DIPM"	1	5.9100
2	20	"REP"	1	10.3900
2	20	"MAL"	1	10.5600
2	20	"FO"	1	6.8900
2	20	"EMP"	1	10.0700
2	20	"UNEMP"	1	12.2500
2	20	"NILF"	1	10.6600
2	20	"MS"	1	14.8700
2	20	"HS"	1	16.5300
2	20	"DIPL"	1	11.8500
2	20	"DIPM"	1	11.6200
2	20	"BS"	1	5.3600
2	20	"ADV"	1	3.0300
2	20	"NC"	1	7.6800
2	20	"MALE"	1	10.3400
2	20	"AD"	1	10.4600
2	20	"DIPM"	1	7.9200
2	21	"REP"	1	8.1700
2	21	"MAL"	1	8.2900
2	21	"FO"	1	5.7200
2	21	"EMP"	1	8.4400
2	21	"UNEMP"	1	8.8500
2	21	"NILF"	1	7.8600
2	21	"MS"	1	13.9000
2	21	"HS"	1	17.2600
2	21	"DIPL"	1	10.4800
2	21	"DIPM"	1	12.0200
2	21	"BS"	1	7.0400
2	21	"ADV"	1	8.2300
2	21	"NC"	1	3.9900
2	21	"MALE"	1	9.1100
2	21	"AD"	1	7.5600
2	21	"DIPM"	1	8.7500
2	22	"REP"	1	6.8300
2	22	"MAL"	1	6.8600
2	22	"FO"	1	6.3300
2	22	"EMP"	1	7.2500
2	22	"UNEMP"	1	8.0200
2	22	"NILF"	1	6.3600
2	22	"MS"	1	11.8500
2	22	"HS"	1	12.0800
2	22	"DIPL"	1	8.1100
2	22	"DIPM"	1	11.2100
2	22	"BS"	1	7.2000
2	22	"ADV"	1	5.1900
2	22	"NC"	1	3.1200
2	22	"MALE"	1	7.8800
2	22	"AD"	1	6.1400
2	22	"DIPM"	1	8.0400
2	23	"REP"	1	5.6700
2	23	"MAL"	1	5.6500
2	23	"FO"	1	6.2600
2	23	"EMP"	1	6.4800
2	23	"UNEMP"	1	6.3900
2	23	"NILF"	1	4.9000
2	23	"MS"	1	9.8600
2	23	"HS"	1	12.0800
2	23	"DIPL"	1	7.7800
2	23	"DIPM"	1	10.1000
2	23	"BS"	1	10.7200
2	23	"ADV"	1	9.7400
2	23	"NC"	1	2.1900
2	23	"MALE"	1	7.2100
2	23	"AD"	1	4.6700
2	23	"DIPM"	1	6.8600
2	24	"REP"	1	3.9100
2	24	"MAL"	1	3.7000
2	24	"FO"	1	8.1900
2	24	"EMP"	1	4.6500
2	24	"UNEMP"	1	3.3400
2	24	"NILF"	1	3.2200
2	24	"MS"	1	6.5900
2	24	"HS"	1	6.3800
2	24	"DIPL"	1	4.8600
2	24	"DIPM"	1	7.3600
2	24	"BS"	1	13.7400
2	24	"ADV"	1	11.9000
2	24	"NC"	1	1.4500
2	24	"MALE"	1	5.2700
2	24	"AD"	1	3.0000
2	24	"DIPM"	1	5.9100
2	25	"REP"	1	3.6700
2	25	"MAL"	1	3.4400
2	25	"FO"	1	8.3400
2	25	"EMP"	1	4.5200
2	25	"UNEMP"	1	3.5400
2	25	"NILF"	1	2.8700
2	25	"MS"	1	5.6100
2	25	"HS"	1	4.7600
2	25	"DIPL"	1	4.9000
2	25	"DIPM"	1	6.9300
2	25	"BS"	1	10.0500
2	25	"ADV"	1	11.6900
2	25	"NC"	1	1.6900
2	25	"MALE"	1	5.1000
2	25	"AD"	1	2.6900
2	25	"DIPM"	1	7.8000
2	26	"REP"	1	1.9000
2	26	"MAL"	1	1.6200
2	26	"FO"	1	7.6300
2	26	"EMP"	1	2.3800
2	26	"UNEMP"	1	1.7700
2	26	"NILF"	1	1.4400
2	26	"MS"	1	2.8900
2	26	"HS"	1	3.0900
2	26	"DIPL"	1	1.8100
2	26	"DIPM"	1	4.1600
2	26	"BS"	1	10.7200
2	26	"ADV"	1	12.1200
2	26	"NC"	1	0.7200
2	26	"MALE"	1	2.6400
2	26	"AD"	1	1.3800
2	26	"DIPM"	1	4.8500
2	27	"REP"	1	1.4400
2	27	"MAL"	1	1.1900
2	27	"FO"	1	6.6100
2	27	"EMP"	1	1.9300
2	27	"UNEMP"	1	1.6200
2	27	"NILF"	1	0.9700
2	27	"MS"	1	1.9500
2	27	"HS"	1	1.6200
2	27	"DIPL"	1	1.6800
2	27	"DIPM"	1	3.3700
2	27	"BS"	1	8.3800
2	27	"ADV"	1	10.3900
2	27	"NC"	1	0.6100
2	27	"MALE"	1	2.0600
2	27	"AD"	1	1.0100
2	27	"DIPM"	1	4.0200
2	28	"REP"	1	1.0600
2	28	"MAL"	1	0.8800
2	28	"FO"	1	4.8500
2	28	"EMP"	1	1.4600
2	28	"UNEMP"	1	0.8900
2	28	"NILF"	1	0.6900
2	28	"MS"	1	1.5500
2	28	"HS"	1	1.7300
2	28	"DIPL"	1	1.2200
2	28	"DIPM"	1	2.0900
2	28	"BS"	1	3.6900
2	28	"ADV"	1	7.5800
2	28	"NC"	1	0.4700
2	28	"MALE"	1	1.5200
2	28	"AD"	1	0.7100
2	28	"DIPM"	1	4.9600
2	29	"REP"	1	0.7400
2	29	"MAL"	1	0.6300
2	29	"FO"	1	3.1000
2	29	"EMP"	1	0.9600
2	29	"UNEMP"	1	0.6900
2	29	"NILF"	1	0.5300
2	29	"MS"	1	1.0200
2	29	"HS"	1	1.1500
2	29	"DIPL"	1	0.6800
2	29	"DIPM"	1	1.2600
2	29	"BS"	1	4.8600
2	29	"ADV"	1	5.6300
2	29	"NC"	1	0.4000
2	29	"MALE"	1	1.1200
2	29	"AD"	1	0.4600
2	29	"DIPM"	1	3.7800
2	30	"REP"	1	0.6200
2	30	"MAL"	1	0.5300
2	30	"FO"	1	2.3400
2	30	"EMP"	1	0.7800
2	30	"UNEMP"	1	0.2500
2	30	"NILF"	1	0.4700
2	30	"MS"	1	0.7100
2	30	"HS"	1	0.4700
2	30	"DIPL"	1	0.6300
2	30	"DIPM"	1	0.8300
2	30	"BS"	1	3.0200
2	30	"ADV"	1	4.5500
2	30	"NC"	1	0.4400
2	30	"MALE"	1	0.8400
2	30	"AD"	1	0.4400
2	30	"DIPM"	1	2.9600
2	31	"REP"	1	0.2500
2	31	"MAL"	1	0.2000
2	31	"FO"	1	1.1000
2	31	"EMP"	1	0.3200
2	31	"UNEMP"	1	0.1000
2	31	"NILF"	1	0.1800
2	31	"MS"	1	0.2700
2	31	"HS"	1	0.1600
2	31	"DIPL"	1	0.3100
2	31	"DIPM"	1	0.4400
2	31	"BS"	1	2.6800
2	31	"ADV"	1	1.5200
2	31	"NC"	1	0.1500
2	31	"MALE"	1	0.3300
2	31	"AD"	1	0.1600
2	31	"DIPM"	1	2.0100
2	32	"REP"	1	0.2100
2	32	"MAL"	1	0.1900
2	32	"FO"	1	0.7100
2	32	"EMP"	1	0.2700
2	32	"UNEMP"	1	0.0500
2	32	"NILF"	1	0.1600
2	32	"MS"	1	0.2700
2	32	"HS"	1	0.1600
2	32	"DIPL"	1	0.3500
2	32	"DIPM"	1	0.3500
2	32	"BS"	1	1.0100
2	32	"ADV"	1	0.4300
2	32	"NC"	1	0.1300
2	32	"MALE"	1	0.3000
2	32	"AD"	1	0.1500
2	32	"DIPM"	1	1.0600
2	33	"REP"	1	0.1300
2	33	"MAL"	1	0.1100
2	33	"FO"	1	0.5400
2	33	"EMP"	1	0.1800
2	33	"UNEMP"	1	0.0000
2	33	"NILF"	1	0.0800
2	33	"MS"	1	0.1300
2	33	"HS"	1	0.1000
2	33	"DIPL"	1	0.1700
2	33	"DIPM"	1	0.1700
2	33	"BS"	1	1.1700
2	33	"ADV"	1	1.0800
2	33	"NC"	1	0.0800
2	33	"MALE"	1	0.1500
2	33	"AD"	1	0.1000
2	33	"DIPM"	1	1.0600
2	34	"REP"	1	0.1300
2	34	"MAL"	1	0.1100
2	34	"FO"	1	0.3700
2	34	"EMP"	1	0.1500
2	34	"UNEMP"	1	0.1500
2	34	"NILF"	1	0.1000
2	34	"MS"	1	0.1100
2	34	"HS"	1	0.0500
2	34	"DIPL"	1	0.1500
2	34	"DIPM"	1	0.2100
2	34	"BS"	1	0.6700
2	34	"ADV"	1	0.8700
2	34	"NC"	1	0.1000
2	34	"MALE"	1	0.1600
2	34	"AD"	1	0.0900
2	34	"DIPM"	1	1.1800
2	35	"REP"	1	0.1200
2	35	"MAL"	1	0.1000
2	35	"FO"	1	0.4300
2	35	"EMP"	1	0.1700
2	35	"UNEMP"	1	0.0500
2	35	"NILF"	1	0.0800
2	35	"MS"	1	0.1100
2	35	"HS"	1	0.1000
2	35	"DIPL"	1	0.1100
2	35	"DIPM"	1	0.2300
2	35	"BS"	1	0.5000
2	35	"ADV"	1	0.0000
2	35	"NC"	1	0.1000
2	35	"MALE"	1	0.1600
2	35	"AD"	1	0.0900
2	35	"DIPM"	1	0.5900
2	36	"REP"	1	0.0800
2	36	"MAL"	1	0.0600
2	36	"FO"	1	0.3700
2	36	"EMP"	1	0.1100
2	36	"UNEMP"	1	0.0000
2	36	"NILF"	1	0.0600
2	36	"MS"	1	0.0800
2	36	"HS"	1	0.0500
2	36	"DIPL"	1	0.0700
2	36	"DIPM"	1	0.1300
2	36	"BS"	1	0.3400
2	36	"ADV"	1	0.4300
2	36	"NC"	1	0.0600
2	36	"MALE"	1	0.1000
2	36	"AD"	1	0.0500
2	36	"DIPM"	1	1.1800
2	37	"REP"	1	0.0600
2	37	"MAL"	1	0.0500
2	37	"FO"	1	0.2200
2	37	"EMP"	1	0.0700
2	37	"UNEMP"	1	0.0000
2	37	"NILF"	1	0.0500
2	37	"MS"	1	0.0500
2	37	"HS"	1	0.1600
2	37	"DIPL"	1	0.0400
2	37	"DIPM"	1	0.0800
2	37	"BS"	1	0.0000
2	37	"ADV"	1	0.4300
2	37	"NC"	1	0.0500
2	37	"MALE"	1	0.0900
2	37	"AD"	1	0.0400
2	37	"DIPM"	1	0.3500
2	38	"REP"	1	0.0500
2	38	"MAL"	1	0.0500
2	38	"FO"	1	0.1900
2	38	"EMP"	1	0.0600
2	38	"UNEMP"	1	0.0500
2	38	"NILF"	1	0.0500
2	38	"MS"	1	0.0500
2	38	"HS"	1	0.1000
2	38	"DIPL"	1	0.0400
2	38	"DIPM"	1	0.0500
2	38	"BS"	1	0.1700
2	38	"ADV"	1	0.2200
2	38	"NC"	1	0.0500
2	38	"MALE"	1	0.0700
2	38	"AD"	1	0.0400
2	38	"DIPM"	1	0.2400
2	39	"REP"	1	0.0400
2	39	"MAL"	1	0.0400
2	39	"FO"	1	0.1300
2	39	"EMP"	1	0.0500
2	39	"UNEMP"	1	0.0000
2	39	"NILF"	1	0.0400
2	39	"MS"	1	0.0200
2	39	"HS"	1	0.0000
2	39	"DIPL"	1	0.0700
2	39	"DIPM"	1	0.0500
2	39	"BS"	1	0.3400
2	39	"ADV"	1	0.0000
2	39	"NC"	1	0.0500
2	39	"MALE"	1	0.0500
2	39	"AD"	1	0.0400
2	39	"DIPM"	1	0.1200
2	40	"REP"	1	0.0400
2	40	"MAL"	1	0.0300
2	40	"FO"	1	0.0600
2	40	"EMP"	1	0.0400
2	40	"UNEMP"	1	0.1000
2	40	"NILF"	1	0.0200
2	40	"MS"	1	0.0100
2	40	"HS"	1	0.0000
2	40	"DIPL"	1	0.0000
2	40	"DIPM"	1	0.0600
2	40	"BS"	1	0.1700
2	40	"ADV"	1	0.2200
2	40	"NC"	1	0.0400
2	40	"MALE"	1	0.0500
2	40	"AD"	1	0.0300
2	40	"DIPM"	1	0.1200
2	41	"REP"	1	0.0200
2	41	"MAL"	1	0.0100
2	41	"FO"	1	0.0900
2	41	"EMP"	1	0.0200
2	41	"UNEMP"	1	0.0500
2	41	"NILF"	1	0.0100
2	41	"MS"	1	0.0100
2	41	"HS"	1	0.1000
2	41	"DIPL"	1	0.0000
2	41	"DIPM"	1	0.0300
2	41	"BS"	1	0.0000
2	41	"ADV"	1	0.0000
2	41	"NC"	1	0.0200
2	41	"MALE"	1	0.0200
2	41	"AD"	1	0.0100
2	41	"DIPM"	1	0.2400
2	42	"REP"	1	0.0100
2	42	"MAL"	1	0.0100
2	42	"FO"	1	0.0600
2	42	"EMP"	1	0.0200
2	42	"UNEMP"	1	0.0000
2	42	"NILF"	1	0.0100
2	42	"MS"	1	0.0100
2	42	"HS"	1	0.0000
2	42	"DIPL"	1	0.0000
2	42	"DIPM"	1	0.0000
2	42	"BS"	1	0.1700
2	42	"ADV"	1	0.0000
2	42	"NC"	1	0.0200
2	42	"MALE"	1	0.0100
2	42	"AD"	1	0.0100
2	42	"DIPM"	1	0.0000
2	43	"REP"	1	0.0100
2	43	"MAL"	1	0.0100
2	43	"FO"	1	0.0200
2	43	"EMP"	1	0.0100
2	43	"UNEMP"	1	0.0000
2	43	"NILF"	1	0.0100
2	43	"MS"	1	0.0000
2	43	"HS"	1	0.0000
2	43	"DIPL"	1	0.0000
2	43	"DIPM"	1	0.0500
2	43	"BS"	1	0.0000
2	43	"ADV"	1	0.0000
2	43	"NC"	1	0.0100
2	43	"MALE"	1	0.0200
2	43	"AD"	1	0.0100
2	43	"DIPM"	1	0.0000
2	44	"REP"	1	0.0100
2	44	"MAL"	1	0.0100
2	44	"FO"	1	0.0000
2	44	"EMP"	1	0.0100
2	44	"UNEMP"	1	0.0000
2	44	"NILF"	1	0.0000
2	44	"MS"	1	0.0000
2	44	"HS"	1	0.0000
2	44	"DIPL"	1	0.0000
2	44	"DIPM"	1	0.0300
2	44	"BS"	1	0.0000
2	44	"ADV"	1	0.0000
2	44	"NC"	1	0.0000
2	44	"MALE"	1	0.0100
2	44	"AD"	1	0.0000
2	44	"DIPM"	1	0.0000
2	45	"REP"	1	0.0100
2	45	"MAL"	1	0.0100
2	45	"FO"	1	0.0200
2	45	"EMP"	1	0.0100
2	45	"UNEMP"	1	0.0000
2	45	"NILF"	1	0.0100
2	45	"MS"	1	0.0000
2	45	"HS"	1	0.0000
2	45	"DIPL"	1	0.0000
2	45	"DIPM"	1	0.0000
2	45	"BS"	1	0.0000
2	45	"ADV"	1	0.0000
2	45	"NC"	1	0.0100
2	45	"MALE"	1	0.0100
2	45	"AD"	1	0.0100
2	45	"DIPM"	1	0.0000
2	46	"REP"	1	0.0100
2	46	"MAL"	1	0.0100
2	46	"FO"	1	0.0400
2	46	"EMP"	1	0.0100
2	46	"UNEMP"	1	0.0000
2	46	"NILF"	1	0.0100
2	46	"MS"	1	0.0000
2	46	"HS"	1	0.0000
2	46	"DIPL"	1	0.0200
2	46	"DIPM"	1	0.0200
2	46	"BS"	1	0.1700
2	46	"ADV"	1	0.0000
2	46	"NC"	1	0.0100
2	46	"MALE"	1	0.0100
2	46	"AD"	1	0.0100
2	46	"DIPM"	1	0.1200
2	47	"REP"	1	0.0000
2	47	"MAL"	1	0.0000
2	47	"FO"	1	0.0000
2	47	"EMP"	1	0.0000
2	47	"UNEMP"	1	0.0000
2	47	"NILF"	1	0.0000
2	47	"MS"	1	0.0000
2	47	"HS"	1	0.0000
2	47	"DIPL"	1	0.0000
2	47	"DIPM"	1	0.0000
2	47	"BS"	1	0.0000
2	47	"ADV"	1	0.0000
2	47	"NC"	1	0.0000
2	47	"MALE"	1	0.0100
2	47	"AD"	1	0.0000
2	47	"DIPM"	1	0.0000
2	48	"REP"	1	0.0000
2	48	"MAL"	1	0.0000
2	48	"FO"	1	0.0000
2	48	"EMP"	1	0.0000
2	48	"UNEMP"	1	0.0000
2	48	"NILF"	1	0.0100
2	48	"MS"	1	0.0000
2	48	"HS"	1	0.0500
2	48	"DIPL"	1	0.0000
2	48	"DIPM"	1	0.0000
2	48	"BS"	1	0.0000
2	48	"ADV"	1	0.0000
2	48	"NC"	1	0.0100
2	48	"MALE"	1	0.0100
2	48	"AD"	1	0.0000
2	48	"DIPM"	1	0.0000
2	49	"REP"	1	0.0000
2	49	"MAL"	1	0.0000
2	49	"FO"	1	0.0000
2	49	"EMP"	1	0.0000
2	49	"UNEMP"	1	0.0000
2	49	"NILF"	1	0.0000
2	49	"MS"	1	0.0000
2	49	"HS"	1	0.0000
2	49	"DIPL"	1	0.0000
2	49	"DIPM"	1	0.0000
2	49	"BS"	1	0.0000
2	49	"ADV"	1	0.0000
2	49	"NC"	1	0.0000
2	49	"MALE"	1	0.0000
2	49	"AD"	1	0.0000
2	49	"DIPM"	1	0.0000
2	50	"REP"	1	0.0000
2	50	"MAL"	1	0.0000
2	50	"FO"	1	0.0200
2	50	"EMP"	1	0.0000
2	50	"UNEMP"	1	0.0000
2	50	"NILF"	1	0.0100
2	50	"MS"	1	0.0000
2	50	"HS"	1	0.0000
2	50	"DIPL"	1	0.0000
2	50	"DIPM"	1	0.0200
2	50	"BS"	1	0.0000
2	50	"ADV"	1	0.0000
2	50	"NC"	1	0.0000
2	50	"MALE"	1	0.0100
2	50	"AD"	1	0.0000
